siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 13:00",11.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 13:00",7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 14:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 14:00",0.4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 14:00",44.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 14:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 14:00",13.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 14:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 15:00",1.7
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 15:00",0.62
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 15:00",49.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 15:00",34
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 15:00",23.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 15:00",19
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 16:00",2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 16:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 16:00",29.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 16:00",26
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 16:00",19.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 16:00",12
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 17:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 17:00",0.35
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 17:00",13.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 17:00",10
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 17:00",10.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 17:00",8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 18:00",0.41
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 18:00",9.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 18:00",15
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 18:00",1.3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 18:00",13.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 18:00",7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 19:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 19:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 19:00",8.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 19:00",14
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 19:00",10.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 19:00",5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 20:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 20:00",0.39
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 20:00",4.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 20:00",11
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 20:00",12.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 20:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 21:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 21:00",0.26
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 21:00",7.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 21:00",14
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 21:00",9.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 21:00",6
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 22:00",3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 22:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 22:00",0.37
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 22:00",2.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 22:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 22:00",10.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-25 23:00",13
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-25 23:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-25 23:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-25 23:00",3.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-25 23:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-25 23:00",9.4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 00:00",5.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 00:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 00:00",0.22
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 00:00",4.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 00:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 00:00",7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 01:00",7.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 01:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 01:00",0.26
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 01:00",2.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 01:00",17
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 01:00",7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 02:00",5.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 02:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 02:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 02:00",4.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 02:00",19
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 02:00",5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 03:00",18
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 03:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 03:00",0.22
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 03:00",4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 03:00",3.5
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 03:00",5.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 04:00",3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 04:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 04:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 04:00",3.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 04:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 04:00",5.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 05:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 05:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 05:00",0.17
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 05:00",7.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 05:00",4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 05:00",3.1
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 06:00",4.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 06:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 06:00",0.23
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 06:00",4.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 06:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 06:00",7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 07:00",5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 07:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 07:00",0.25
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 07:00",6.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 07:00",20
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 07:00",5
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 08:00",7.5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 08:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 08:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 08:00",6.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 08:00",17
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 08:00",5
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 09:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 09:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 09:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 09:00",11.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 09:00",17
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 09:00",7.4
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 10:00",9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 10:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 10:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 10:00",27
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 10:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 10:00",7.7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 11:00",10.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 11:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 11:00",0.4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 11:00",46
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 11:00",16
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 11:00",11
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 12:00",13.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 12:00",2.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 12:00",0.41
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 12:00",51.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 12:00",16
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 12:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 13:00",10.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 13:00",3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 13:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 13:00",51.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 13:00",13
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 13:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 14:00",11.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 14:00",4.7
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 14:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 14:00",59.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 14:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 14:00",19
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 15:00",13
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 15:00",3.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 15:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 15:00",50.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 15:00",20
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 15:00",10.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 16:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 16:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 16:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 16:00",30.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 16:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 16:00",14.9
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 17:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 17:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 17:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 17:00",31.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 17:00",14
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 17:00",11
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 18:00",10.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 18:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 18:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 18:00",22.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 18:00",14
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 18:00",7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 19:00",15.5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 19:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 19:00",0.39
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 19:00",14.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 19:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 19:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 20:00",16.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 20:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 20:00",0.41
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 20:00",10.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 20:00",20
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 20:00",12
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 21:00",6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 21:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 21:00",0.34
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 21:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 21:00",14.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 21:00",12
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 22:00",9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 22:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 22:00",0.32
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 22:00",3.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 22:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 22:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-26 23:00",11.5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-26 23:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-26 23:00",0.33
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-26 23:00",3.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-26 23:00",14
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-26 23:00",6
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 00:00",10.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 00:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 00:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 00:00",5.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 00:00",29
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 00:00",4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 01:00",6.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 01:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 01:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 01:00",6.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 01:00",11
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 01:00",4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 02:00",22
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 02:00",0.8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 02:00",0.22
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 02:00",4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 02:00",3.9
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 02:00",6.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 03:00",5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 03:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 03:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 03:00",4.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 03:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 03:00",6.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 04:00",7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 04:00",0.8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 04:00",0.16
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 04:00",4.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 04:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 04:00",4.2
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 05:00",3.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 05:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 05:00",0.18
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 05:00",5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 05:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 05:00",4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 06:00",4.3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 06:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 06:00",0.25
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 06:00",6.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 06:00",20
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 06:00",3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 07:00",7.3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 07:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 07:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 07:00",8.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 07:00",18
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 07:00",2
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 08:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 08:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 08:00",0.39
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 08:00",16.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 08:00",25
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 08:00",11
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 09:00",31.5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 09:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 09:00",0.35
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 09:00",24
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 09:00",12.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 09:00",9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 10:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 10:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 10:00",0.26
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 10:00",43.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 10:00",20
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 10:00",9.3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 11:00",14
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 11:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 11:00",0.39
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 11:00",62.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 11:00",26
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 11:00",12
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 12:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 12:00",1.6
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 12:00",0.38
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 12:00",62
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 12:00",28
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 12:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 13:00",22.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 13:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 13:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 13:00",29.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 13:00",25
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 13:00",18
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 14:00",25
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 14:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 14:00",0.44
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 14:00",20
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 14:00",14.5
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 14:00",43.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 15:00",15.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 15:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 15:00",0.46
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 15:00",23
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 15:00",38.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 15:00",18
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 16:00",12
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 16:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 16:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 16:00",20.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 16:00",23
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 16:00",28.3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 17:00",27.1
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 17:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 17:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-27 17:00",20.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-27 17:00",17
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-27 17:00",11
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-27 18:00",28.3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-27 18:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-27 18:00",0.41
